record_id,waveform_file,station_code,origin_time,record_time,mag,split
train_007204,record_007204.npz,NIGH05,2009/8/2 2:54,2009/8/2 2:54,4.8,train
train_007205,record_007205.npz,NIGH05,2009/8/3 14:13,2009/8/3 14:13,4.7,train
train_007206,record_007206.npz,NIGH05,2010/5/1 18:20,2010/5/1 18:20,4.9,train
train_007207,record_007207.npz,NIGH05,2010/9/29 17:00,2010/9/29 17:00,5.7,train
train_007208,record_007208.npz,NIGH05,2010/10/3 6:37,2010/10/3 6:38,4.5,train
train_007209,record_007209.npz,NIGH05,2011/1/3 13:45,2011/1/3 13:45,4.7,train
train_007210,record_007210.npz,NIGH05,2011/3/12 3:59,2011/3/12 3:59,6.7,train
train_007211,record_007211.npz,NIGH06,2001/1/4 13:18,2001/1/4 13:18,5.1,train
train_007212,record_007212.npz,NIGH06,2004/3/15 7:38,2004/3/15 7:38,4.7,train
train_007213,record_007213.npz,NIGH06,2004/10/23 17:56,2004/10/23 17:56,6.8,train
train_007214,record_007214.npz,NIGH06,2004/10/23 18:03,2004/10/23 18:01,6.3,train
train_007215,record_007215.npz,NIGH06,2004/10/23 18:07,2004/10/23 18:06,5.7,train
train_007216,record_007216.npz,NIGH06,2004/10/23 18:12,2004/10/23 18:11,6,train
train_007217,record_007217.npz,NIGH06,2004/10/23 18:19,2004/10/23 18:16,4.2,train
train_007218,record_007218.npz,NIGH06,2004/10/23 18:24,2004/10/23 18:25,4.4,train
train_007219,record_007219.npz,NIGH06,2004/10/23 18:28,2004/10/23 18:28,4.6,train
train_007220,record_007220.npz,NIGH06,2004/10/23 18:34,2004/10/23 18:34,6.5,train
train_007221,record_007221.npz,NIGH06,2004/10/23 18:57,2004/10/23 18:57,5.3,train
train_007222,record_007222.npz,NIGH06,2004/10/23 19:03,2004/10/23 19:03,4.3,train
train_007223,record_007223.npz,NIGH06,2004/10/23 19:07,2004/10/23 19:07,4.3,train
train_007224,record_007224.npz,NIGH06,2004/10/23 19:36,2004/10/23 19:35,5.3,train
train_007225,record_007225.npz,NIGH06,2004/10/23 19:46,2004/10/23 19:46,5.7,train
train_007226,record_007226.npz,NIGH06,2004/10/23 19:52,2004/10/23 19:51,4.3,train
train_007227,record_007227.npz,NIGH06,2004/10/23 20:02,2004/10/23 20:02,4.3,train
train_007228,record_007228.npz,NIGH06,2004/10/23 20:17,2004/10/23 20:15,4.7,train
train_007229,record_007229.npz,NIGH06,2004/10/23 20:20,2004/10/23 20:20,4.1,train
train_007230,record_007230.npz,NIGH06,2004/10/23 20:55,2004/10/23 20:53,4.5,train
train_007231,record_007231.npz,NIGH06,2004/10/23 21:44,2004/10/23 21:44,5,train
train_007232,record_007232.npz,NIGH06,2004/10/23 22:26,2004/10/23 22:26,4.3,train
train_007233,record_007233.npz,NIGH06,2004/10/23 22:35,2004/10/23 22:35,4.4,train
train_007234,record_007234.npz,NIGH06,2004/10/23 23:34,2004/10/23 23:34,5.3,train
train_007235,record_007235.npz,NIGH06,2004/10/24 0:53,2004/10/24 0:53,4.3,train
train_007236,record_007236.npz,NIGH06,2004/10/24 7:08,2004/10/24 7:08,4.3,train
train_007237,record_007237.npz,NIGH06,2004/10/24 7:16,2004/10/24 7:16,4.3,train
train_007238,record_007238.npz,NIGH06,2004/10/24 9:28,2004/10/24 9:28,4.8,train
train_007239,record_007239.npz,NIGH06,2004/10/24 10:06,2004/10/24 10:06,4.5,train
train_007240,record_007240.npz,NIGH06,2004/10/24 10:29,2004/10/24 10:29,4.1,train
train_007241,record_007241.npz,NIGH07,2004/10/23 17:56,2004/10/23 17:56,6.8,train
train_007242,record_007242.npz,NIGH07,2004/10/23 18:03,2004/10/23 18:02,6.3,train
train_007243,record_007243.npz,NIGH07,2004/10/23 18:07,2004/10/23 18:06,5.7,train
train_007244,record_007244.npz,NIGH07,2004/10/23 18:12,2004/10/23 18:12,6,train
train_007245,record_007245.npz,NIGH07,2004/10/23 18:34,2004/10/23 18:34,6.5,train
train_007246,record_007246.npz,NIGH07,2004/10/23 18:36,2004/10/23 18:37,5.1,train
train_007247,record_007247.npz,NIGH07,2004/10/23 18:57,2004/10/23 18:57,5.3,train
train_007248,record_007248.npz,NIGH07,2004/10/23 19:07,2004/10/23 19:07,4.3,train
train_007249,record_007249.npz,NIGH07,2004/10/23 19:46,2004/10/23 19:46,5.7,train
train_007250,record_007250.npz,NIGH07,2004/10/23 19:49,2004/10/23 19:48,4.4,train
train_007251,record_007251.npz,NIGH07,2004/10/23 19:52,2004/10/23 19:52,4.3,train
train_007252,record_007252.npz,NIGH07,2004/10/23 21:44,2004/10/23 21:44,5,train
train_007253,record_007253.npz,NIGH07,2004/10/23 22:35,2004/10/23 22:35,4.4,train
train_007254,record_007254.npz,NIGH07,2004/10/23 22:58,2004/10/23 22:58,4.2,train
train_007255,record_007255.npz,NIGH07,2004/10/23 23:34,2004/10/23 23:34,5.3,train
train_007256,record_007256.npz,NIGH07,2004/10/24 7:08,2004/10/24 7:08,4.3,train
train_007257,record_007257.npz,NIGH07,2004/10/24 7:16,2004/10/24 7:16,4.3,train
train_007258,record_007258.npz,NIGH07,2004/10/24 9:28,2004/10/24 9:28,4.8,train
train_007259,record_007259.npz,NIGH07,2004/10/24 10:06,2004/10/24 10:06,4.5,train
train_007260,record_007260.npz,NIGH07,2004/10/25 0:28,2004/10/25 0:28,5.3,train
train_007261,record_007261.npz,NIGH07,2004/10/25 6:05,2004/10/25 6:05,5.8,train
train_007262,record_007262.npz,NIGH07,2004/10/25 6:07,2004/10/25 6:07,4.8,train
train_007263,record_007263.npz,NIGH07,2004/10/27 10:40,2004/10/27 10:40,6.1,train
train_007264,record_007264.npz,NIGH07,2004/11/1 4:35,2004/11/1 4:36,5,train
train_007265,record_007265.npz,NIGH07,2004/11/4 8:57,2004/11/4 8:57,5.2,train
train_007266,record_007266.npz,NIGH07,2004/11/6 2:53,2004/11/6 2:53,5.1,train
train_007267,record_007267.npz,NIGH07,2004/11/8 11:16,2004/11/8 11:16,5.9,train
train_007268,record_007268.npz,NIGH07,2004/11/8 11:27,2004/11/8 11:27,5,train
train_007269,record_007269.npz,NIGH07,2004/11/8 11:32,2004/11/8 11:32,5.1,train
train_007270,record_007270.npz,NIGH07,2004/11/8 11:43,2004/11/8 11:43,4.7,train
train_007271,record_007271.npz,NIGH08,2004/10/23 17:56,2004/10/23 17:56,6.8,train
train_007272,record_007272.npz,NIGH08,2004/10/23 18:03,2004/10/23 18:03,6.3,train
train_007273,record_007273.npz,NIGH08,2004/10/23 18:12,2004/10/23 18:10,6,train
train_007274,record_007274.npz,NIGH08,2004/10/23 18:34,2004/10/23 18:34,6.5,train
train_007275,record_007275.npz,NIGH08,2004/10/23 19:46,2004/10/23 19:46,5.7,train
train_007276,record_007276.npz,NIGH08,2004/10/23 23:34,2004/10/23 23:34,5.3,train
train_007277,record_007277.npz,NIGH08,2004/10/25 6:05,2004/10/25 6:05,5.8,train
train_007278,record_007278.npz,NIGH08,2004/10/27 10:40,2004/10/27 10:41,6.1,train
train_007279,record_007279.npz,NIGH08,2004/11/8 11:16,2004/11/8 11:16,5.9,train
train_007280,record_007280.npz,NIGH08,2004/11/8 11:32,2004/11/8 11:32,5.1,train
train_007281,record_007281.npz,NIGH08,2004/11/10 3:43,2004/11/10 3:43,5.3,train
train_007282,record_007282.npz,NIGH08,2008/8/22 19:59,2008/8/22 20:00,5.2,train
train_007283,record_007283.npz,NIGH08,2009/8/2 0:57,2009/8/2 0:57,4.9,train
train_007284,record_007284.npz,NIGH08,2009/8/2 2:54,2009/8/2 2:54,4.8,train
train_007285,record_007285.npz,NIGH08,2009/8/3 14:13,2009/8/3 14:13,4.7,train
train_007286,record_007286.npz,NIGH08,2009/8/31 0:46,2009/8/31 0:46,4.8,train
train_007287,record_007287.npz,NIGH08,2009/10/12 18:42,2009/10/12 18:42,4.9,train
train_007288,record_007288.npz,NIGH08,2009/10/23 10:28,2009/10/23 10:29,5,train
train_007289,record_007289.npz,NIGH08,2009/10/28 14:25,2009/10/28 14:25,4.2,train
train_007290,record_007290.npz,NIGH08,2009/11/21 15:39,2009/11/21 15:39,4.5,train
train_007291,record_007291.npz,NIGH08,2009/12/18 5:41,2009/12/18 5:41,5.1,train
train_007292,record_007292.npz,NIGH08,2010/2/21 9:57,2010/2/21 9:57,4.8,train
train_007293,record_007293.npz,NIGH08,2010/3/13 21:46,2010/3/13 21:46,5.5,train
train_007294,record_007294.npz,NIGH08,2010/4/16 16:38,2010/4/16 16:38,4.6,train
train_007295,record_007295.npz,NIGH08,2010/8/3 7:31,2010/8/3 7:31,4.6,train
train_007296,record_007296.npz,NIGH08,2010/9/29 12:02,2010/9/29 12:02,4.8,train
train_007297,record_007297.npz,NIGH08,2010/9/29 17:00,2010/9/29 17:00,5.7,train
train_007298,record_007298.npz,NIGH08,2010/9/30 1:23,2010/9/30 1:23,4.6,train
train_007299,record_007299.npz,NIGH09,2001/1/4 13:18,2001/1/4 13:18,5.1,train
train_007300,record_007300.npz,NIGH09,2004/10/23 17:56,2004/10/23 17:56,6.8,train
train_007301,record_007301.npz,NIGH09,2004/10/23 18:07,2004/10/23 18:06,5.7,train
train_007302,record_007302.npz,NIGH09,2004/10/23 18:12,2004/10/23 18:11,6,train
train_007303,record_007303.npz,NIGH09,2004/10/23 18:34,2004/10/23 18:34,6.5,train
train_007304,record_007304.npz,NIGH09,2004/10/23 18:44,2004/10/23 18:44,4.2,train
train_007305,record_007305.npz,NIGH09,2004/10/23 18:57,2004/10/23 18:57,5.3,train
train_007306,record_007306.npz,NIGH09,2004/10/23 19:36,2004/10/23 19:36,5.3,train
train_007307,record_007307.npz,NIGH09,2004/10/23 19:46,2004/10/23 19:46,5.7,train
train_007308,record_007308.npz,NIGH09,2004/10/23 19:52,2004/10/23 19:51,4.3,train
train_007309,record_007309.npz,NIGH09,2004/10/23 20:20,2004/10/23 20:20,4.1,train
train_007310,record_007310.npz,NIGH09,2004/10/23 21:44,2004/10/23 21:44,5,train
train_007311,record_007311.npz,NIGH09,2004/10/23 23:34,2004/10/23 23:34,5.3,train
train_007312,record_007312.npz,NIGH09,2004/10/24 7:16,2004/10/24 7:16,4.3,train
train_007313,record_007313.npz,NIGH09,2004/10/24 10:06,2004/10/24 10:06,4.5,train
train_007314,record_007314.npz,NIGH09,2004/10/25 0:28,2004/10/25 0:28,5.3,train
train_007315,record_007315.npz,NIGH09,2004/10/25 6:05,2004/10/25 6:05,5.8,train
train_007316,record_007316.npz,NIGH09,2004/10/27 10:26,2004/10/27 10:26,4.3,train
train_007317,record_007317.npz,NIGH09,2004/10/27 10:40,2004/10/27 10:40,6.1,train
train_007318,record_007318.npz,NIGH09,2004/11/12 2:24,2004/11/12 2:24,4.3,train
train_007319,record_007319.npz,NIGH09,2005/11/4 1:02,2005/11/4 1:02,4.8,train
train_007320,record_007320.npz,NIGH09,2007/7/16 10:13,2007/7/16 10:13,6.8,train
train_007321,record_007321.npz,NIGH09,2007/7/16 15:37,2007/7/16 15:37,5.8,train
train_007322,record_007322.npz,NIGH09,2007/7/18 16:53,2007/7/18 16:53,4.3,train
train_007323,record_007323.npz,NIGH09,2007/7/25 6:52,2007/7/25 6:52,4.8,train
train_007324,record_007324.npz,NIGH09,2008/8/22 19:59,2008/8/22 20:00,5.2,train
train_007325,record_007325.npz,NIGH09,2008/12/15 21:14,2008/12/15 21:14,4.4,train
train_007326,record_007326.npz,NIGH09,2009/5/12 19:40,2009/5/12 19:40,4.8,train
train_007327,record_007327.npz,NIGH09,2009/8/2 0:57,2009/8/2 0:57,4.9,train
train_007328,record_007328.npz,NIGH09,2009/8/2 2:54,2009/8/2 2:54,4.8,train
train_007329,record_007329.npz,NIGH12,2001/1/4 13:18,2001/1/4 13:18,5.1,train
train_007330,record_007330.npz,NIGH12,2005/6/20 13:03,2005/6/20 13:03,5,train
train_007331,record_007331.npz,NIGH12,2005/8/21 11:29,2005/8/21 11:29,5,train
train_007332,record_007332.npz,NIGH12,2007/7/16 10:13,2007/7/16 10:13,6.8,train
train_007333,record_007333.npz,NIGH12,2007/7/16 15:37,2007/7/16 15:37,5.8,train
train_007334,record_007334.npz,NIGH12,2007/7/25 6:52,2007/7/25 6:52,4.8,train
train_007335,record_007335.npz,NIGH12,2008/1/26 4:33,2008/1/26 4:34,4.8,train
train_007336,record_007336.npz,NIGH12,2008/3/8 1:55,2008/3/8 1:55,5.2,train
train_007337,record_007337.npz,NIGH12,2008/3/12 18:00,2008/3/12 18:00,4.1,train
train_007338,record_007338.npz,NIGH12,2008/7/5 16:49,2008/7/5 16:49,5.2,train
train_007339,record_007339.npz,NIGH12,2008/8/22 19:59,2008/8/22 20:00,5.2,train
train_007340,record_007340.npz,NIGH12,2009/5/12 19:40,2009/5/12 19:40,4.8,train
train_007341,record_007341.npz,NIGH12,2009/8/2 0:57,2009/8/2 0:57,4.9,train
train_007342,record_007342.npz,NIGH12,2009/8/2 2:54,2009/8/2 2:54,4.8,train
train_007343,record_007343.npz,NIGH12,2009/8/3 14:13,2009/8/3 14:14,4.7,train
train_007344,record_007344.npz,NIGH12,2009/8/5 9:18,2009/8/5 9:18,4.1,train
train_007345,record_007345.npz,NIGH12,2009/8/18 6:59,2009/8/18 6:59,4.4,train
train_007346,record_007346.npz,NIGH12,2009/10/12 18:42,2009/10/12 18:42,4.9,train
train_007347,record_007347.npz,NIGH12,2009/11/21 15:39,2009/11/21 15:39,4.5,train
train_007348,record_007348.npz,NIGH12,2009/12/18 5:41,2009/12/18 5:41,5.1,train
train_007349,record_007349.npz,NIGH12,2010/4/16 16:38,2010/4/16 16:38,4.6,train
train_007350,record_007350.npz,NIGH12,2010/4/30 19:33,2010/4/30 19:34,4.1,train
train_007351,record_007351.npz,NIGH12,2010/5/1 18:20,2010/5/1 18:20,4.9,train
train_007352,record_007352.npz,NIGH12,2010/9/29 12:02,2010/9/29 12:02,4.8,train
train_007353,record_007353.npz,NIGH12,2010/9/29 17:00,2010/9/29 17:00,5.7,train
train_007354,record_007354.npz,NIGH12,2010/9/30 1:23,2010/9/30 1:24,4.6,train
train_007355,record_007355.npz,NIGH12,2010/10/1 8:24,2010/10/1 8:24,4.4,train
train_007356,record_007356.npz,NIGH12,2010/10/3 6:37,2010/10/3 6:38,4.5,train
train_007357,record_007357.npz,NIGH12,2010/10/3 6:52,2010/10/3 6:52,4.6,train
train_007358,record_007358.npz,NIGH13,2001/1/2 19:53,2001/1/2 19:53,4.4,train
train_007359,record_007359.npz,NIGH13,2001/1/4 13:18,2001/1/4 13:18,5.1,train
train_007360,record_007360.npz,NIGH13,2004/10/23 17:56,2004/10/23 17:56,6.8,train
train_007361,record_007361.npz,NIGH13,2004/10/23 18:03,2004/10/23 18:01,6.3,train
train_007362,record_007362.npz,NIGH13,2004/10/23 18:07,2004/10/23 18:06,5.7,train
train_007363,record_007363.npz,NIGH13,2004/10/23 18:12,2004/10/23 18:10,6,train
train_007364,record_007364.npz,NIGH13,2004/10/23 18:34,2004/10/23 18:34,6.5,train
train_007365,record_007365.npz,NIGH13,2004/10/23 19:36,2004/10/23 19:36,5.3,train
train_007366,record_007366.npz,NIGH13,2004/10/23 19:46,2004/10/23 19:46,5.7,train
train_007367,record_007367.npz,NIGH13,2004/10/23 23:34,2004/10/23 23:34,5.3,train
train_007368,record_007368.npz,NIGH13,2004/10/24 14:21,2004/10/24 14:21,5,train
train_007369,record_007369.npz,NIGH13,2004/10/25 6:05,2004/10/25 6:05,5.8,train
train_007370,record_007370.npz,NIGH13,2004/10/27 10:40,2004/10/27 10:41,6.1,train
train_007371,record_007371.npz,NIGH13,2004/10/27 10:45,2004/10/27 10:45,4.2,train
train_007372,record_007372.npz,NIGH13,2004/11/4 8:57,2004/11/4 8:57,5.2,train
train_007373,record_007373.npz,NIGH13,2004/11/8 11:16,2004/11/8 11:16,5.9,train
train_007374,record_007374.npz,NIGH13,2004/11/8 11:32,2004/11/8 11:32,5.1,train
train_007375,record_007375.npz,NIGH13,2005/8/21 11:29,2005/8/21 11:29,5,train
train_007376,record_007376.npz,NIGH13,2005/11/4 1:02,2005/11/4 1:02,4.8,train
train_007377,record_007377.npz,NIGH13,2007/1/8 18:59,2007/1/8 18:59,4.8,train
train_007378,record_007378.npz,NIGH13,2007/3/25 9:42,2007/3/25 9:42,6.9,train
train_007379,record_007379.npz,NIGH13,2007/7/16 10:13,2007/7/16 10:13,6.8,train
train_007380,record_007380.npz,NIGH13,2007/7/16 15:37,2007/7/16 15:37,5.8,train
train_007381,record_007381.npz,NIGH13,2007/7/25 6:52,2007/7/25 6:52,4.8,train
train_007382,record_007382.npz,NIGH13,2008/3/12 18:00,2008/3/12 18:00,4.1,train
train_007383,record_007383.npz,NIGH13,2008/6/13 11:21,2008/6/13 11:22,4.7,train
train_007384,record_007384.npz,NIGH13,2008/12/15 21:14,2008/12/15 21:15,4.4,train
train_007385,record_007385.npz,NIGH13,2009/8/2 0:57,2009/8/2 0:57,4.9,train
train_007386,record_007386.npz,NIGH13,2009/8/2 2:54,2009/8/2 2:54,4.8,train
train_007387,record_007387.npz,NIGH14,2001/7/20 6:02,2001/7/20 6:02,4.8,train
train_007388,record_007388.npz,NIGH14,2002/2/2 5:09,2002/2/2 5:09,4.3,train
train_007389,record_007389.npz,NIGH14,2002/6/14 11:42,2002/6/14 11:43,4.9,train
train_007390,record_007390.npz,NIGH14,2003/3/13 12:13,2003/3/13 12:13,4.8,train
train_007391,record_007391.npz,NIGH14,2004/10/27 10:40,2004/10/27 10:40,6.1,train
train_007392,record_007392.npz,NIGH14,2004/11/4 8:57,2004/11/4 8:57,5.2,train
train_007393,record_007393.npz,NIGH14,2004/11/8 11:16,2004/11/8 11:16,5.9,train
train_007394,record_007394.npz,NIGH14,2004/11/8 11:32,2004/11/8 11:32,5.1,train
train_007395,record_007395.npz,NIGH14,2005/8/21 11:29,2005/8/21 11:29,5,train
train_007396,record_007396.npz,NIGH14,2007/3/25 9:42,2007/3/25 9:42,6.9,train
train_007397,record_007397.npz,NIGH14,2007/7/16 10:13,2007/7/16 10:13,6.8,train
train_007398,record_007398.npz,NIGH14,2007/7/16 15:37,2007/7/16 15:37,5.8,train
train_007399,record_007399.npz,NIGH14,2007/12/22 19:39,2007/12/22 19:39,4.4,train
train_007400,record_007400.npz,NIGH14,2008/3/8 1:55,2008/3/8 1:55,5.2,train
train_007401,record_007401.npz,NIGH14,2008/3/12 18:00,2008/3/12 18:00,4.1,train
train_007402,record_007402.npz,NIGH14,2008/4/4 19:02,2008/4/4 19:02,5,train
train_007403,record_007403.npz,NIGH14,2008/8/22 19:59,2008/8/22 20:00,5.2,train
train_007404,record_007404.npz,NIGH14,2009/5/12 19:40,2009/5/12 19:40,4.8,train
train_007405,record_007405.npz,NIGH14,2009/8/2 0:57,2009/8/2 0:57,4.9,train
train_007406,record_007406.npz,NIGH14,2009/8/2 2:54,2009/8/2 2:54,4.8,train
train_007407,record_007407.npz,NIGH14,2009/8/18 6:59,2009/8/18 6:59,4.4,train
train_007408,record_007408.npz,NIGH14,2009/10/12 18:42,2009/10/12 18:42,4.9,train
train_007409,record_007409.npz,NIGH14,2009/11/21 15:39,2009/11/21 15:39,4.5,train
train_007410,record_007410.npz,NIGH14,2009/12/18 5:41,2009/12/18 5:41,5.1,train
train_007411,record_007411.npz,NIGH15,2001/7/20 6:02,2001/7/20 6:02,4.8,train
train_007412,record_007412.npz,NIGH15,2004/10/23 17:56,2004/10/23 17:56,6.8,train
train_007413,record_007413.npz,NIGH15,2004/10/23 18:03,2004/10/23 18:01,6.3,train
train_007414,record_007414.npz,NIGH15,2004/10/23 18:07,2004/10/23 18:06,5.7,train
train_007415,record_007415.npz,NIGH15,2004/10/23 18:34,2004/10/23 18:34,6.5,train
train_007416,record_007416.npz,NIGH15,2004/10/23 18:51,2004/10/23 18:49,4.2,train
train_007417,record_007417.npz,NIGH15,2004/10/23 19:46,2004/10/23 19:46,5.7,train
train_007418,record_007418.npz,NIGH15,2004/10/23 23:34,2004/10/23 23:34,5.3,train
train_007419,record_007419.npz,NIGH15,2004/10/25 6:05,2004/10/25 6:05,5.8,train
train_007420,record_007420.npz,NIGH15,2004/11/4 8:57,2004/11/4 8:57,5.2,train
train_007421,record_007421.npz,NIGH15,2004/11/8 11:16,2004/11/8 11:16,5.9,train
train_007422,record_007422.npz,NIGH15,2004/11/8 11:32,2004/11/8 11:32,5.1,train
train_007423,record_007423.npz,NIGH15,2005/8/21 11:29,2005/8/21 11:29,5,train
train_007424,record_007424.npz,NIGH15,2007/7/16 10:13,2007/7/16 10:13,6.8,train
train_007425,record_007425.npz,NIGH15,2007/7/16 15:37,2007/7/16 15:37,5.8,train
train_007426,record_007426.npz,NIGH15,2007/12/22 19:39,2007/12/22 19:39,4.4,train
train_007427,record_007427.npz,NIGH15,2008/3/8 1:55,2008/3/8 1:55,5.2,train
train_007428,record_007428.npz,NIGH15,2008/3/12 18:00,2008/3/12 18:00,4.1,train
train_007429,record_007429.npz,NIGH15,2008/4/4 19:02,2008/4/4 19:02,5,train
train_007430,record_007430.npz,NIGH15,2008/7/5 16:49,2008/7/5 16:50,5.2,train
train_007431,record_007431.npz,NIGH15,2008/8/20 15:13,2008/8/20 15:13,4.6,train
train_007432,record_007432.npz,NIGH15,2008/8/22 19:59,2008/8/22 20:00,5.2,train
train_007433,record_007433.npz,NIGH15,2008/9/21 7:17,2008/9/21 7:17,4.8,train
train_007434,record_007434.npz,NIGH15,2009/5/12 19:40,2009/5/12 19:40,4.8,train
train_007435,record_007435.npz,NIGH15,2009/8/2 0:57,2009/8/2 0:57,4.9,train
train_007436,record_007436.npz,NIGH15,2009/8/2 2:54,2009/8/2 2:54,4.8,train
train_007437,record_007437.npz,NIGH15,2009/8/5 9:18,2009/8/5 9:18,4.1,train
train_007438,record_007438.npz,NIGH15,2009/8/18 6:59,2009/8/18 6:59,4.4,train
train_007439,record_007439.npz,NIGH15,2009/9/5 10:59,2009/9/5 10:59,4.2,train
train_007440,record_007440.npz,NIGH16,2002/11/17 13:48,2002/11/17 13:48,4.5,train
train_007441,record_007441.npz,NIGH16,2004/10/23 17:56,2004/10/23 17:56,6.8,train
train_007442,record_007442.npz,NIGH16,2004/10/23 18:03,2004/10/23 18:03,6.3,train
train_007443,record_007443.npz,NIGH16,2004/10/23 18:12,2004/10/23 18:12,6,train
train_007444,record_007444.npz,NIGH16,2004/10/23 18:34,2004/10/23 18:34,6.5,train
train_007445,record_007445.npz,NIGH16,2004/10/25 6:05,2004/10/25 6:05,5.8,train
train_007446,record_007446.npz,NIGH16,2004/10/27 10:40,2004/10/27 10:41,6.1,train
train_007447,record_007447.npz,NIGH16,2007/3/25 9:42,2007/3/25 9:42,6.9,train
train_007448,record_007448.npz,NIGH16,2007/7/16 10:13,2007/7/16 10:13,6.8,train
train_007449,record_007449.npz,NIGH16,2007/7/16 15:37,2007/7/16 15:37,5.8,train
train_007450,record_007450.npz,NIGH16,2007/7/16 21:08,2007/7/16 21:08,4.4,train
train_007451,record_007451.npz,NIGH16,2007/7/25 6:52,2007/7/25 6:52,4.8,train
train_007452,record_007452.npz,NIGH16,2008/1/26 4:33,2008/1/26 4:33,4.8,train
train_007453,record_007453.npz,NIGH16,2008/3/12 18:00,2008/3/12 18:00,4.1,train
train_007454,record_007454.npz,NIGH16,2008/3/17 7:00,2008/3/17 7:01,4.5,train
train_007455,record_007455.npz,NIGH16,2008/6/13 11:21,2008/6/13 11:22,4.7,train
train_007456,record_007456.npz,NIGH16,2010/10/3 9:26,2010/10/3 9:27,4.7,train
train_007457,record_007457.npz,NIGH17,2004/10/23 17:56,2004/10/23 17:56,6.8,train
train_007458,record_007458.npz,NIGH17,2004/10/23 18:03,2004/10/23 18:03,6.3,train
train_007459,record_007459.npz,NIGH17,2004/10/23 18:12,2004/10/23 18:12,6,train
train_007460,record_007460.npz,NIGH17,2004/10/23 18:34,2004/10/23 18:34,6.5,train
train_007461,record_007461.npz,NIGH17,2004/10/27 10:40,2004/10/27 10:41,6.1,train
train_007462,record_007462.npz,NIGH17,2007/3/25 9:42,2007/3/25 9:42,6.9,train
train_007463,record_007463.npz,NIGH17,2007/7/16 10:13,2007/7/16 10:13,6.8,train
train_007464,record_007464.npz,NIGH17,2008/1/26 4:33,2008/1/26 4:33,4.8,train
train_007465,record_007465.npz,NIGH17,2008/6/13 11:21,2008/6/13 11:21,4.7,train
train_007466,record_007466.npz,NIGH17,2009/5/12 19:40,2009/5/12 19:40,4.8,train
train_007467,record_007467.npz,NIGH17,2010/4/16 16:38,2010/4/16 16:39,4.6,train
train_007468,record_007468.npz,NIGH17,2010/5/1 18:20,2010/5/1 18:21,4.9,train
train_007469,record_007469.npz,NIGH17,2010/9/29 17:00,2010/9/29 17:00,5.7,train
train_007470,record_007470.npz,NIGH17,2010/10/3 6:37,2010/10/3 6:38,4.5,train
train_007471,record_007471.npz,NIGH17,2010/10/3 6:52,2010/10/3 6:52,4.6,train
train_007472,record_007472.npz,NIGH17,2010/10/3 9:26,2010/10/3 9:27,4.7,train
train_007473,record_007473.npz,NIGH17,2011/2/27 2:19,2011/2/27 2:19,5,train
train_007474,record_007474.npz,NIGH17,2011/2/27 5:38,2011/2/27 5:38,5.5,train
train_007475,record_007475.npz,NIGH17,2011/3/12 3:59,2011/3/12 3:59,6.7,train
train_007476,record_007476.npz,NIGH17,2011/3/12 4:32,2011/3/12 4:32,5.9,train
train_007477,record_007477.npz,NIGH17,2011/3/12 4:44,2011/3/12 4:44,4.4,train
train_007478,record_007478.npz,NIGH17,2011/3/12 5:42,2011/3/12 5:42,5.3,train
train_007479,record_007479.npz,NIGH17,2011/3/12 7:14,2011/3/12 7:14,4.1,train
train_007480,record_007480.npz,NIGH17,2011/3/12 19:08,2011/3/12 19:08,4.1,train
train_007481,record_007481.npz,NIGH17,2011/3/15 22:31,2011/3/15 22:32,6.4,train
train_007482,record_007482.npz,NIGH18,2001/1/4 13:18,2001/1/4 13:18,5.1,train
train_007483,record_007483.npz,NIGH18,2004/10/23 17:56,2004/10/23 17:56,6.8,train
train_007484,record_007484.npz,NIGH18,2004/10/23 18:03,2004/10/23 18:03,6.3,train
train_007485,record_007485.npz,NIGH18,2004/10/23 18:12,2004/10/23 18:10,6,train
train_007486,record_007486.npz,NIGH18,2004/10/23 18:34,2004/10/23 18:34,6.5,train
train_007487,record_007487.npz,NIGH18,2004/10/23 19:46,2004/10/23 19:46,5.7,train
train_007488,record_007488.npz,NIGH18,2004/10/23 23:34,2004/10/23 23:35,5.3,train
train_007489,record_007489.npz,NIGH18,2004/10/25 6:05,2004/10/25 6:05,5.8,train
train_007490,record_007490.npz,NIGH18,2004/10/27 10:40,2004/10/27 10:41,6.1,train
train_007491,record_007491.npz,NIGH18,2004/11/8 11:16,2004/11/8 11:16,5.9,train
train_007492,record_007492.npz,NIGH18,2005/8/21 11:29,2005/8/21 11:29,5,train
train_007493,record_007493.npz,NIGH18,2007/3/25 9:42,2007/3/25 9:42,6.9,train
train_007494,record_007494.npz,NIGH18,2007/7/16 10:13,2007/7/16 10:13,6.8,train
train_007495,record_007495.npz,NIGH18,2007/7/16 15:37,2007/7/16 15:37,5.8,train
train_007496,record_007496.npz,NIGH18,2007/12/22 19:39,2007/12/22 19:39,4.4,train
train_007497,record_007497.npz,NIGH18,2008/1/26 4:33,2008/1/26 4:34,4.8,train
train_007498,record_007498.npz,NIGH18,2008/3/12 18:00,2008/3/12 18:00,4.1,train
train_007499,record_007499.npz,NIGH18,2009/5/12 19:40,2009/5/12 19:40,4.8,train
train_007500,record_007500.npz,NIGH18,2009/8/2 0:57,2009/8/2 0:57,4.9,train
train_007501,record_007501.npz,NIGH18,2010/10/3 6:37,2010/10/3 6:38,4.5,train
